mu_GeV,log10_mu,alphaY,alpha1_GUT,alpha2,alpha3,yt,yb,ytau,lambdaH
116745.89337011587,5.067241612852151,0.011053741518545674,0.018422902530909457,0.031737563551561626,0.06009155065714347,0.6788457929763155,0.011281548393960112,0.010244975028924404,0.05210404277822545
147054.14983283874,5.1674772847021355,0.011084868795276724,0.018474781325461206,0.03167438673334314,0.05916212140907264,0.673587734968178,0.011172970828774983,0.01024490338772587,0.05080835001170939
185230.6951346217,5.26771295655212,0.011116167616218765,0.018526946027031272,0.03161142639092658,0.05826129537034429,0.6684399499820998,0.01106696647661114,0.01024450386544477,0.049554701054182804
233318.20597417298,5.367948628402104,0.011147639538765883,0.01857939923127647,0.03154868239008207,0.05738774322810526,0.6633981171469153,0.010963430131898414,0.010243786129446798,0.04834143272802054
293889.65581240563,5.468184300252088,0.011179286131371514,0.018632143552285856,0.03148615453311969,0.05654022944985254,0.6584582205072862,0.010862264227713083,0.010242759326905396,0.04716699931609473
370185.98455662327,5.568419972102072,0.01121110897374651,0.018685181622910847,0.03142384256032629,0.05571760773523765,0.6536165436055482,0.010763378699335061,0.010241432093160094,0.04602997047048543
466289.50850053,5.668655643952056,0.011243109660110742,0.01873851610018457,0.03136174617450014,0.05491879547541569,0.6488695479382474,0.010666687904164765,0.010239812733236781,0.04492898373674489
587342.3490035143,5.7688913158020405,0.011275289799582061,0.0187921496659701,0.03129986504815017,0.054142763662840085,0.6442138281747483,0.010572109451128311,0.010237909277248129,0.04386272562082499
739821.5671682305,5.869126987652025,0.011307651017322506,0.01884608502887085,0.03123819883513818,0.053388523525651585,0.6396460472881306,0.010479562530238073,0.01023572956874854,0.04282990518053695
931885.7258903047,5.969362659502009,0.011340194950812735,0.018900324918021225,0.031176747125983145,0.0526551699749626,0.6351631942698549,0.010388974562488957,0.010233280919782376,0.04182935945851511
1173811.422451583,6.069598331351993,0.011372923252707638,0.018954872087846065,0.03111550947759714,0.05194185000628515,0.6307624193207899,0.010300276962556674,0.010230570336487992,0.04085998665735745
1478543.1487980513,6.169834003201977,0.011405837593819598,0.019009729323032666,0.031054485443170854,0.05124773228245792,0.6264408685877553,0.010213400894732315,0.010227604746684084,0.039920679325055206
1862385.9003619703,6.270069675051961,0.011438939659350859,0.01906489943225143,0.030993674528460184,0.05057204890875814,0.6221959320149598,0.010128283646268487,0.010224390666718576,0.03901042499193382
2345877.5922006,6.3703053469019455,0.011472231150578204,0.019120385250963677,0.030933076208164684,0.04991407805059967,0.6180251543570265,0.010044866347375192,0.010220934324174338,0.03812827036369036
2954887.962005782,6.47054101875193,0.01150571378637299,0.01917618964395498,0.0308726899411797,0.04927312822438122,0.6139261522535542,0.009963091853025689,0.010217241770147522,0.037273288117987524
3722002.757959781,6.570776690601914,0.011539389302982539,0.019232315504970895,0.030812515162289302,0.048648545640293285,0.6098966633756794,0.009882905998126072,0.01021331882167455,0.03644459674008772
4688267.273882213,6.671012362451898,0.011573259454734586,0.01928876575789098,0.030752551287705446,0.04803970811032381,0.6059345177770149,0.00980425686913608,0.010209171102184533,0.035641349194526536
5905382.521372238,6.771248034301882,0.011607326013413802,0.01934554335568967,0.03069279770979255,0.04744602918320728,0.6020376696739825,0.009727095636182678,0.01020480399438677,0.03486274624500472
7438471.547474512,6.871483706151866,0.011641590769812731,0.019402651283021217,0.030633253805844026,0.046866948879517825,0.5982041475670398,0.009651375260639458,0.010200222711587787,0.034108015836964795
9369563.912640596,6.9717193780018505,0.0116760555339582,0.019460092556597,0.030573918938251513,0.046301932839298184,0.5944320543650318,0.009577050503843037,0.010195432296712442,0.033376413276152005
11801984.769688703,7.071955049851835,0.011710722135204417,0.019517870225340697,0.030514792456080967,0.04575047140682902,0.590719567986865,0.009504077962124909,0.010190437636140692,0.032667222634778885
14865883.386104075,7.172190721701819,0.011745592422629684,0.019575987371049472,0.030455873692601165,0.04521208030087479,0.5870649491761619,0.009432416255400844,0.010185243438133705,0.031979759031302055
18725196.919151273,7.272426393551803,0.0117806682651213,0.0196344471085355,0.03039716196337322,0.044686301926687017,0.58346655463445,0.009362026369310128,0.01017985421789787,0.031313374165380235
23586422.047999345,7.372662065401787,0.01181595155293177,0.019693252588219617,0.030338656582267528,0.04417269100196616,0.5799227535292231,0.00929286952682753,0.01017427442121491,0.030667423376884457
29709663.79837489,7.472897737251771,0.011851444196912836,0.019752406994854723,0.03028035684730481,0.04367082662251198,0.5764320047631393,0.009224909165085607,0.01016850831588318,0.030041296461746577
37422552.73886856,7.5731334091017555,0.011887148128779357,0.019811913547965593,0.030222262039756136,0.04318031275945019,0.5729928647604864,0.009158111138679668,0.010162559986212752,0.029434421044492672
47137775.203299426,7.67336908095174,0.011923065302698887,0.019871775504498142,0.03016437144099017,0.04270076272489446,0.5696038944036297,0.009092441342992412,0.01015643345743284,0.028846225294566333
59375154.5123474,7.773604752801724,0.011959197694608195,0.01993199615768032,0.030106684319123105,0.04223181057430769,0.5662637327860559,0.009027867599236171,0.010150132595207596,0.028276167419029503
74789464.67372447,7.873840424651708,0.01199554730246205,0.01999257883743675,0.03004919992847571,0.04177311039243149,0.5629710959690225,0.008964359616228016,0.010143661096845922,0.027723734654913453
94205464.76252267,7.974076096501692,0.012032116147599836,0.02005352691266639,0.02999191752177638,0.041324327281000675,0.5597247245080156,0.008901887675993847,0.010137022593578404,0.02718842389384942
118662028.5335566,8.074311768351677,0.012068906274527657,0.02011484379087943,0.02993483634262234,0.040885142280547036,0.5565234160338225,0.008840423450391346,0.010130220586903995,0.026669753659477213
149467730.46758804,8.174547440201662,0.012105919751840772,0.020176532919734622,0.02987795562922166,0.040455249315232915,0.5533660084431349,0.008779939575019623,0.010123258481812895,0.026167257679826132
188270862.44201377,8.274783112051647,0.012143158671867374,0.020238597786445617,0.029821274612918114,0.040034356048394316,0.5502513884622364,0.008720409878755497,0.010116139568530122,0.02568048856656569
237147627.3425192,8.375018783901632,0.012180625151697232,0.020301041919495385,0.029764792519938806,0.03962218215862414,0.5471784822866057,0.00866180913773672,0.010108867040998696,0.02520901389484924
298713228.50878006,8.475254455751617,0.012218321333656466,0.020363868889427445,0.029708508569764765,0.03921845992531219,0.5441462610822314,0.008604113206763084,0.010101443983529829,0.024752417980146733
376261798.9732689,8.575490127601602,0.012256249385264302,0.020427082308773836,0.02965242198097949,0.03882293063154084,0.5411537212888582,0.008547298553162483,0.010093873414865404,0.024310295511765893
473942657.55605596,8.675725799451588,0.012294411500016823,0.02049068583336137,0.029596531968214573,0.038435345912900834,0.5381998939784439,0.00849134247327216,0.010086158265521594,0.023882254347754425
596982322.5855966,8.775961471301573,0.012332809897740323,0.020554683162900537,0.0295408377437988,0.03805546652277478,0.535283838847918,0.008436222947922458,0.010078301390416395,0.02346791346485339
751964162.3259903,8.876197143151558,0.012371446825287152,0.02061907804214525,0.029485338511200578,0.037683066695016386,0.5324046738214868,0.008381919378661245,0.010070305519810308,0.023066913917360418
947180645.1045339,8.976432815001543,0.012410324556819393,0.02068387426136565,0.029430033470564745,0.03731793002550041,0.5295615505927144,0.008328411980640564,0.010062173301051964,0.022678909794442752
1193077036.6576452,9.076668486851528,0.01244944539389023,0.020749075656483717,0.02937492183011241,0.036959841406919394,0.5267536037151191,0.008275680518212628,0.010053907384754323,0.022303549390759653
1502810285.194007,9.176904158701513,0.012488811666373988,0.02081468611062331,0.029320002793212754,0.03660859588002644,0.5239800086840867,0.008223705748841553,0.010045510327898143,0.021940496702394667
1892952997.9152167,9.277139830551498,0.012528425732785323,0.020880709554642204,0.029265275563234147,0.03626399510364348,0.5212399604070076,0.008172468888749044,0.010036984630659366,0.02158942346751002
2384380176.0071263,9.377375502401483,0.012568289981278307,0.020947149968797176,0.02921073932260359,0.03592586110584686,0.5185327649532605,0.008121953889764662,0.010028332573203225,0.021250042869256955
3003386153.801592,9.477611174251468,0.012608406829198287,0.02101401138199714,0.029156393271237892,0.03559401046791703,0.5158576717304815,0.008072143276165471,0.010019556515326671,0.02092204788701034
3783091505.1275616,9.577846846101453,0.01264877872399197,0.021081297873319943,0.029102236609511386,0.03526826562718144,0.5132139479111714,0.008023019991734244,0.01001065876414195,0.020605138635719073
4765215194.873598,9.678082517951438,0.012689408143791813,0.021149013572986358,0.029048268534866296,0.03494845697448374,0.5106008934016059,0.00797456777167524,0.010001641547779772,0.020299027864096104
6002306796.617799,9.778318189801423,0.012730297597939866,0.02121716266323311,0.02899448824398381,0.03463442126522734,0.5080178314125645,0.00792677090912234,0.009992507032513613,0.02000343748518984
7560558213.5058,9.878553861651408,0.012771449628733177,0.021285749381221967,0.028940894915657902,0.0343260125921983,0.505464183272526,0.007879616110761958,0.009983257188801732,0.019718125998385714
9523345346.495766,9.978789533501393,0.012812866808984311,0.021354778014973846,0.028887487752930888,0.03402307483084876,0.5029392848917548,0.007833087946289686,0.009973894121205331,0.019442821209761957
11995689210.700232,10.079025205351378,0.012854551744842686,0.021424252908071144,0.028834265950786583,0.03372546260577937,0.5004425275554246,0.007787172340107692,0.009964419815960971,0.01917727183999924
15109875196.603943,10.179260877201363,0.012896507075718032,0.021494178459530052,0.02878122870500815,0.033433035401231374,0.4979733194230276,0.007741855617156814,0.009954836210482019,0.018921233409556096
19032531140.711327,10.279496549051348,0.012938735475518518,0.021564559125864195,0.028728375209556536,0.03314565910125388,0.4955310967235956,0.0076971247796602926,0.009945145173291309,0.01867447230854928
23973542925.328857,10.379732220901333,0.012981239653390271,0.021635399422317115,0.02867570465606209,0.03286320617907159,0.493115326008264,0.007652967563115458,0.009935348500255637,0.018436766611778566
30197284646.14009,10.479967892751318,0.013024022351800205,0.021706703919667003,0.028623216244229942,0.03258554908527402,0.4907254598714814,0.007609371343645629,0.009925447995643521,0.01820788995775079
38036764229.64501,10.580203564601304,0.013067086349517663,0.0217784772491961,0.028570909172104222,0.03231256627455337,0.48836097840158577,0.007566324161605935,0.00991544539690455,0.01798762663059121
47911441376.784065,10.680439236451289,0.013110434461489781,0.02185072410248296,0.028518782639162927,0.03204414017309407,0.4860213760409072,0.007523814397607705,0.009905342398963212,0.017775766772679513
60349671200.7892,10.780674908301274,0.013154069541018993,0.02192344923503165,0.02846683584427991,0.031780158234240366,0.48370616933816085,0.007481830960543035,0.009895140638519073,0.017572109121869555
76016974429.99846,10.880910580151259,0.013197994478141175,0.02199665746356862,0.028415067989062796,0.03152051095311674,0.48141488409209837,0.007440362975792982,0.009884841720474965,0.017376456437872844
95751646802.93195,10.981146252001244,0.013242212200281468,0.022070353667135775,0.028363478277961596,0.03126509172954117,0.4791470548413394,0.007399399772863207,0.009874447219127344,0.017188615308380534
120609612974.22176,11.081381923851229,0.013286725674095596,0.02214454279015933,0.028312065916731067,0.031013797653692204,0.4769022306873346,0.00735893102661479,0.009863958666410582,0.01700839820182876
151920924887.38416,11.181617595701214,0.01333153790561012,0.022219229842683534,0.028260830113297667,0.030766528938836926,0.47467997188728567,0.007318946674642131,0.009853377559009118,0.01683562224585753
191360927620.0162,11.281853267551199,0.013376651943925833,0.022294419906543055,0.028209770073772792,0.03052319115360355,0.4724798659954615,0.007279437312808953,0.009842705326751479,0.01667011508042167
241039900505.7269,11.382088939401184,0.013422070875525462,0.02237011812587577,0.028158885011258284,0.030283690047312035,0.47030149210493516,0.007240393319634184,0.009831943403285437,0.01651170187043997
303615969876.4623,11.482324611251169,0.013467797829491248,0.022446329715818746,0.02810817413979666,0.030047934999271577,0.4681444453210662,0.007201805455903494,0.0098210931780514,0.01636021418362936
382437334941.7088,11.582560283101154,0.013513835977168803,0.022523059961948,0.02805763667590562,0.02981583806466094,0.4660083304904069,0.007163664711269485,0.00981015600884569,0.016215487707516057
481721416751.65356,11.682795954951139,0.013560188533458516,0.02260031422243086,0.028007271837596166,0.029587314466477995,0.46389276612649893,0.007125962400632289,0.009799133213926073,0.016077363655090982
606780515800.295,11.783031626801124,0.013606858759005622,0.02267809793167604,0.02795707884181987,0.02936228396381756,0.46179739473552117,0.0070886904173091845,0.009788026051059481,0.0159456924777355
764306052318.7925,11.88326729865111,0.013653849955805665,0.02275641659300944,0.027907056913894446,0.029140665477194287,0.4597218445283879,0.007051840295210368,0.009776835795948879,0.01582032005889994
962726597838.5469,11.983502970501094,0.013701165472302603,0.022835275787170997,0.02785720527965518,0.028922381470495064,0.4576657611766934,0.007015403987034042,0.009765563677471719,0.015701099150033922
1212658854883.955,12.08373864235108,0.013748808702934366,0.022914681171557278,0.02780752316774614,0.028707356601808134,0.4556287984670437,0.006979373635504217,0.009754210896941121,0.015587885994405186
1527475714943.404,12.183974314201064,0.013796783090803158,0.022994638484671922,0.027758009807601843,0.028495518811485394,0.45361062655238454,0.006943741775954174,0.009742778611777735,0.015480543319106026
1924021789264.9917,12.28420998605105,0.013845092126812671,0.023075153544687782,0.027708664431370846,0.028286798175334176,0.451610924006612,0.006908501141671051,0.009731267951580849,0.015378937440777634
2423514697713.9478,12.384445657901034,0.01389373934832683,0.023156232247211382,0.02765948627634686,0.028081125492913177,0.4496293677443952,0.006873644416882868,0.009719680038469843,0.015282934595500711
3052680340111.571,12.48468132975102,0.013942728343093898,0.02323788057182316,0.027610474581591396,0.02787843414836344,0.44766564686052396,0.006839164576393131,0.009708015959578008,0.015192405961624291
3845182893957.2695,12.584917001601005,0.013992062749055111,0.023320104581758514,0.02756162858912714,0.027678659391370725,0.4457194576622101,0.006805054763955934,0.009696276777167208,0.015107225847655678
4843426052084.188,12.68515267345099,0.014041746259007658,0.023402910431679434,0.027512947542051882,0.027481739275727658,0.4437905108097592,0.006771308465345059,0.009684463512848386,0.015027274258209825
6100821877386.756,12.785388345300975,0.01409178261449101,0.02348630435748502,0.027464430688176986,0.02728761270851151,0.4418785173204736,0.006737919169435821,0.009672577178798727,0.014952431841525116
7684648672107.753,12.88562401715096,0.014142175610296712,0.02357029268382785,0.027416077278217564,0.027096220358395123,0.4399831953999925,0.006704880533781344,0.00966061876266997,0.014882582343918722
9679650775023.57,12.985859689000945,0.014192929095643476,0.023654881826072456,0.027367886565706514,0.026907504657494336,0.43810427069112623,0.0066721863907435374,0.009648589227132588,0.014817612691676006
12192572897508.332,13.08609536085093,0.014244046975102473,0.02374007829183745,0.027319857807168547,0.026721409665215388,0.4362414754874706,0.00663983072837445,0.009636489511599912,0.014757412700408618
15357871612955.248,13.186331032700915,0.01429553321358809,0.023825888689313478,0.02727199026114932,0.026537881494897723,0.43439455207687905,0.006607807770095504,0.009624320523902207,0.014701876277220699
19344909598877.008,13.2865667045509,0.014347391827226346,0.02391231971204391,0.027224283190813093,0.02635686701700968,0.43256324343738883,0.006576111752928516,0.009612083163521254,0.01465089804735773
24367017567267.79,13.386802376400885,0.014399626892286351,0.023999378153810584,0.02717673586197435,0.026178314774216793,0.43074730010520895,0.006544737091180084,0.009599778304469392,0.014604375831440797
30692908751458.06,13.48703804825087,0.014452242544064459,0.024087070906774106,0.027129347543676016,0.026002174663463794,0.42894647802465363,0.006513678325184945,0.009587406800672096,0.014562209860228978
38661056693733.11,13.587273720100855,0.014505242979961797,0.024175404966602993,0.027082117507763265,0.02582839811800327,0.42716054009373755,0.006482930158652747,0.009574969482513091,0.014524303342388266
48697805632548.31,13.68750939195084,0.014558632460541818,0.024264387434236357,0.027035045028924284,0.025656938049587512,0.425389255924089,0.006452487452941004,0.00956246715745534,0.014490562370419104
61340182504889.12,13.787745063800825,0.014612415304458544,0.024354025507430908,0.02698812938611617,0.02548774808925581,0.423632396273254,0.006422345092816689,0.00954990062282243,0.014460893851968807
77264631144247.53,13.88798073565081,0.01466659589578185,0.024444326492969754,0.026941369861182524,0.025320783260417323,0.42188973825760073,0.006392498112264989,0.009537270653972963,0.014435207436845118
97323206128067.86,13.988216407500795,0.014721178683261471,0.02453529780543578,0.026894765739305052,0.02515599971660803,0.42016106352756405,0.006362941650537252,0.00952457800853859,0.014413414835604979
122589162865000.95,14.08845207935078,0.01477616818590663,0.024626946976511046,0.02684831630802459,0.024993355218226782,0.41844616209551005,0.0063336710452362695,0.009511823418039186,0.01439543123680847
154414383268120.12,14.188687751200765,0.01483156898753091,0.02471928164588485,0.026802020858777607,0.024832808303030838,0.41674482611466473,0.006304681681302118,0.009499007601742201,0.014381172990855558
194501709635879.03,14.28892342305075,0.01488738573892531,0.02481230956487551,0.026755878686690392,0.024674318366661264,0.41505685060599895,0.00627596900877132,0.009486131265142129,0.014370557875152809
244996057042117.75,14.389159094900736,0.0149436231618337,0.02490603860305617,0.02670988908997492,0.024517845947189375,0.41338203578760835,0.0062475285994623275,0.009473195094892696,0.014363505954644893
308599179300542.2,14.48939476675072,0.015000286048982615,0.025000476748304353,0.026664051370223135,0.024363352544792837,0.4117201858099766,0.006219356116356051,0.009460199761694956,0.01435993910704666
388714229178783.9,14.589630438600706,0.015057379273305195,0.02509563212217533,0.02661836483103025,0.0242108012763516,0.4100711140107889,0.006191447440674472,0.009447145907818017,0.014359782956626918
489627847710192.06,14.68986611045069,0.0151149077723582,0.025191512953930333,0.026572828780979975,0.02406015536577574,0.4084346312440228,0.006163798389897436,0.009434034174999644,0.014362962562075227
616739525485834.4,14.790101782300676,0.015172876562257246,0.025288127603762076,0.02652744253143808,0.02391137921482141,0.40681055434456453,0.006136404922415968,0.00942086518430933,0.014369405534764516
776850508146811.1,14.89033745415066,0.015231290735790305,0.02538548455965051,0.026482205397135684,0.023764438087165555,0.4051987037757116,0.006109263080756949,0.009407639541817866,0.014379041165290785
978527704272814.8,14.990573126000646,0.015290155465731715,0.02548359244288619,0.026437116695977342,0.023619298172291664,0.4035989042389103,0.006082369006171967,0.009394357836969446,0.014391800644127204
1232562066945924.2,15.090808797850631,0.015349476009491957,0.025582460015819923,0.026392175748712905,0.023475926711998583,0.4020109857871208,0.006055718965248798,0.009381020639601174,0.014407617468776885
1552545975183194.0,15.191044469700616,0.015409257697925902,0.025682096163209836,0.02634738188028173,0.023334291349891054,0.400434778798082,0.006029309229964784,0.009367628513472405,0.014426425577093826
1955600508646260.0,15.291280141550601,0.015469505947839753,0.025782509913066253,0.02630273441865311,0.023194360648206635,0.39887011813266277,0.006003136176979124,0.009354182005096724,0.01444816088206998
2463291529235551.5,15.391515813400586,0.015530226260434949,0.025883710434058245,0.026258232695157608,0.02305610390959594,0.3973168418257695,0.005977196256422708,0.009340681647275107,0.014472760781891839
3102783585490056.5,15.491751485250571,0.015591424227881427,0.025985707046469037,0.02621387604418924,0.022919491291510597,0.3957747920803959,0.005951486015468893,0.009327127956265356,0.014500164538608752
3908293380675986.0,15.591987157100556,0.015653105529894976,0.026088509216491623,0.026169663803516045,0.022784493639112353,0.3942438140415334,0.005926002069295385,0.009313521435261264,0.014530312803382016
4922920573921760.0,15.692222828950541,0.01571527593120115,0.02619212655200192,0.026125595314533564,0.02265108234671602,0.3927237547735298,0.005900741076867097,0.009299862577293525,0.014563147219939572
6200953873363109.0,15.792458500800526,0.015777941290293876,0.02629656881715646,0.026081669921838763,0.022519229532720487,0.39121446472257504,0.005875699775607074,0.009286151861067899,0.014598610983310471
7810775811267040.0,15.892694172650511,0.015841107558740682,0.026401845931234468,0.026037886973377184,0.022388907950198416,0.38971579708517023,0.005850874966447168,0.009272389752754613,0.014636648593621671
9838521624220094.0,15.992929844500496,0.0159047808026874,0.026507968004478997,0.025994245819560138,0.022260091396339214,0.38822761118338656,0.005826263594548829,0.009258576696976991,0.014677207191185112
1.2392688010660538e+16,16.09316551635048,0.015968967163656284,0.02661494527276048,0.025950745815106504,0.022132753791621933,0.38674976514279075,0.005801862574311869,0.009244713136399633,0.01472023365330308
1.5609938362232658e+16,16.193401188200465,0.016033672885208784,0.026722788142014637,0.025907386317924053,0.022006869707594252,0.3852821201861542,0.005777668892050141,0.00923079950026157,0.01476567629324509
1.9662415084047216e+16,16.293636860050448,0.016098904313374095,0.026831507188956827,0.025864166689174656,0.02188241431478063,0.38382454028586316,0.005753679597720313,0.009216836205318005,0.014813484720342784
2.4766950257327684e+16,16.39387253190043,0.01616466789628996,0.02694111316048326,0.02582108629337433,0.021759363314492314,0.38237689167759653,0.005729891793334364,0.009202823657152977,0.014863609645119322
3.1196667470753252e+16,16.494108203750415,0.01623097018597883,0.027051616976631384,0.02577814449839848,0.021637692917312202,0.3809390427459911,0.0057063026302641455,0.009188762250497503,0.014916002831799828
3.929559558883551e+16,16.594343875600398,0.01629781784014837,0.02716302973358061,0.02573534067548722,0.021517379821963747,0.379510863910306,0.005682909306545944,0.009174652369547714,0.014970617050821831
4.949707638256353e+16,16.69457954745038,0.01636521765613289,0.027275362760221477,0.02569267419808118,0.02139840177183836,0.37809223225374644,0.005659709178162764,0.009160494375656279,0.01502740793835869
6.23469509421916e+16,16.794815219300364,0.016433176567261412,0.027388627612102347,0.025650144442042697,0.021280737422629547,0.3766830305519671,0.005636699735753533,0.009146288609932147,0.015086333604239822
7.85327654858698e+16,16.895050891150348,0.016501701533736604,0.027502835889561,0.025607750789693032,0.02116436433501697,0.3752831307911207,0.005613878208646674,0.009132035437126186,0.015147348004465187
9.892055925200032e+16,16.99528656300033,0.01657079967147167,0.02761799945245278,0.025565492625191477,0.02104926124022006,0.37389241281460195,0.00559124201294432,0.009117735196010881,0.015210408435915222
1.2460120285066427e+17,17.095522234850314,0.016640478213641646,0.027734130356069406,0.02552336933601607,0.020935407290489063,0.37251075822909285,0.005568788605152263,0.009103388215615097,0.015275473084975864
1.5694876645694294e+17,17.195757906700297,0.016710744512749023,0.0278512408545817,0.025481380312965915,0.020822782041163033,0.3711380503028223,0.005546515479787141,0.009088994815508686,0.015342500985112318
1.9769404089845587e+17,17.29599357855028,0.016781606042718503,0.02796934340453084,0.02543952495016348,0.02071136543303331,0.3697741738638258,0.00552442016698362,0.009074555306087114,0.015411451974442837
2.490171454611737e+17,17.396229250400264,0.016853070401021318,0.028088450668368858,0.025397802645056897,0.020601137775004715,0.36841901519820536,0.005502500230101593,0.009060069988856065,0.015482286653312497
3.136641774927455e+17,17.496464922250247,0.016925145467106675,0.028208575778511123,0.025356212793133857,0.02049208220663241,0.36707248284306726,0.005480753761711304,0.009045539097994507,0.015554974595390802
3.9509414526454995e+17,17.59670059410023,0.016997839053491188,0.028329731755818644,0.02531475479984807,0.02038417907808255,0.3657344604191195,0.005459178258594677,0.009030962932910747,0.015629475714025103
