t,mu_GeV,alpha1,alpha2,alpha3,alpha1_inv,alpha2_inv,alpha3_inv
11.8613670275561,12921742.616173316,0.0194925145366382,0.029969245242735983,0.04580609252211206,51.301744478394326,33.36754035346894,21.831157056613552
11.954177484866435,14178430.401693242,0.019515803785844797,0.02994575464417342,0.04558735767906251,51.24052337138786,33.393715131990206,21.935906157142398
12.046987942176772,15557335.773276104,0.01953914790617933,0.029922297945821047,0.04537071541404404,51.17930448152993,33.41989314492673,22.04064870642221
12.139798399487107,17070344.848154124,0.019562547100107287,0.02989887510137107,0.04515613571514118,51.11808778696899,33.446074362648616,22.145384766940822
12.232608856797443,18730499.712904178,0.019586001570968004,0.02987548606415965,0.04494358915637496,51.05687326617409,33.472258755972426,22.25011439386025
12.325419314107778,20552110.84578881,0.019609511522994026,0.029852130787231687,0.04473304685574579,50.995660897896634,33.49844629609216,22.35483764888136
12.418229771418114,22550880.472590353,0.019633077161310842,0.029828809223319545,0.04452448047759118,50.93445066118372,33.524636954606315,22.45955459274347
12.511040228728449,24744037.919261165,0.019656698691943905,0.029805521324852844,0.04431786221969956,50.87324253537241,33.55083070351017,22.56426528523964
12.603850686038786,27150488.128125228,0.01968037632182571,0.029782267043968167,0.04411316480075905,50.812036500084155,33.577027515188135,22.668969785246354
12.696661143349122,29790974.61783547,0.01970411025880283,0.02975904633251832,0.043910361448157104,50.750832535219345,33.60322736240642,22.77366815075419
12.789471600659457,32688258.29179669,0.019727900711642977,0.02973585914208156,0.04370942588612033,50.68963062095207,33.629430218305714,22.878360438898923
12.882282057969793,35867313.636375785,0.019751747890042085,0.02971270542397046,0.043510332324185136,50.62843073772492,33.65563605639421,22.98304670599245
12.975092515280128,39355544.00012173,0.019775652004631397,0.02968958512924051,0.04331305544598911,50.567232866243955,33.68184485054073,23.087727007552925
13.067902972590465,43183017.80969466,0.01979961326698455,0.029666498208698645,0.04311757039837396,50.50603698747387,33.708056574967976,23.1924013983337
13.1607134299008,47382727.75867704,0.019823631889624712,0.02964344461291136,0.042923852780790576,50.4448430826331,33.734271204246106,23.297069932350603
13.253523887211136,51990875.20346643,0.019847708086031684,0.0296204242922128,0.04273187863499717,50.38365113318927,33.76048871328625,23.40173266290721
13.346334344521471,57047182.21773165,0.01987184207064906,0.02959743719671248,0.042541624435041885,50.3224611208546,33.786709077334386,23.506389642617684
13.439144801831807,62595233.99533186,0.0198960340588914,0.029574483276302896,0.04235306707752083,50.261273027581446,33.812932271965295,23.61104092342716
13.531955259142142,68682854.55319981,0.01992028426715136,0.029551562480666926,0.04216618387210345,50.200086835558096,33.83915827307659,23.71568655662923
13.62476571645248,75362518.97273538,0.01994459291280697,0.02952867475928502,0.04198095253231675,50.13890252720439,33.865387056883044,23.820326592880534
13.717576173762815,82691805.73321545,0.019968960214228823,0.029505820061442225,0.041797351166580336,50.07772008516763,33.89161859991092,23.92496108221241
13.81038663107315,90733893.03632045,0.019993386390787286,0.029482998336234995,0.04161535826948428,50.01653949231872,33.91785287899253,24.02959007403957
13.903197088383486,99558103.40007575,0.020017871662859826,0.029460209532577886,0.041434952713302206,49.95536073174806,33.94408987126087,24.13421361716582
13.996007545693821,109240501.2165907,0.0200424162518383,0.029437453599210028,0.04125611373973179,49.894183786761715,33.97032955414444,24.238831759787104
14.088818003004159,119864548.4245223,0.020067020380136233,0.029414730484701484,0.04107882095185546,49.83300864087781,33.99657190536208,24.343444549491913
14.181628460314494,131521823.9481364,0.020091684271196224,0.029392040137459417,0.04090305430631386,49.77183527782272,34.02281690291805,24.448052033259493
14.27443891762483,144312813.1045101,0.02011640814949732,0.0293693825057341,0.04072879410568494,49.710663681527485,34.04906452509716,24.552654257456144
14.367249374935165,158347773.7835338,0.02014119224056238,0.02934675753762482,0.04055602099106189,49.64949383612447,34.075314750459995,24.657251267829977
14.4600598322455,173747686.86715856,0.020166036770965613,0.029324165181085646,0.04038471593482274,49.58832572594366,34.101567557838244,24.76184310950482
14.552870289555838,190645299.0804689,0.020190941968339957,0.029301605383931013,0.04021486023358531,49.52715933550956,34.127822926330154,24.866429826973594
14.645680746866173,209186267.26392034,0.02021590806138467,0.029279078093841195,0.0400464355013406,49.46599464953769,34.15408083529612,24.971011464092076
14.738491204176508,229530413.9303338,0.02024093527987285,0.029256583258367715,0.03987942366275835,49.4048316529315,34.18034126435419,25.07558806407366
14.831301661486844,251853104.92949906,0.02026602385465902,0.02923412082493855,0.03971380694665855,49.343670330779105,34.206604193375874,25.180159669485885
14.92411211879718,276346761.0958141,0.020291174017686788,0.02921169074086332,0.03954956787964231,49.28251066835022,34.232869602481834,25.28472632224987
15.016922576107516,303222516.9093093,0.020316386001996478,0.029189292953338275,0.03938668927987669,49.22135265109309,34.25913747203779,25.38928806364328
15.109733033417852,332712040.46765614,0.02034166004173287,0.029166927409451236,0.039225154251026836,49.160196264631495,34.285407782650445,25.493844934308243
15.202543490728187,365069530.45726377,0.020366996372152953,0.029144594056186496,0.03906494617633005,49.09904149476176,34.31168051516336,25.5983969742652
15.295353948038523,400573907.33727634,0.020392395229633712,0.02912229284042948,0.03890604871280586,49.0378883274499,34.33795565065311,25.702944222933944
15.388164405348858,439531217.6244103,0.020417856851679992,0.029100023708971516,0.03874844578559658,48.976736748828735,34.364233170425244,25.807486719163226
15.480974862659194,482277272.0034806,0.020443381476932403,0.029077786608514358,0.03859212158243277,48.915586745195014,34.39051305601049,25.912024501270295
15.57378531996953,529180540.00404227,0.02046896934517521,0.029055581485674737,0.03843706054821816,48.85443830300681,34.416795289160866,26.016557607091976
15.666595777279866,580645326.1951525,0.020494620697344423,0.02903340828698882,0.03828324737972893,48.79329140888049,34.44307985184589,26.121086074048733
15.759406234590202,637115255.2769604,0.02052033577553576,0.02901126695891664,0.03813066702042175,48.73214604958827,34.469366726248715,26.22560993922365
15.852216691900537,699077096.1104742,0.020546114823012784,0.028989157447846376,0.0379793046553459,48.67100221205543,34.4956558947625,26.33012923945783
15.945027149210873,767064957.6485287,0.020571958084215074,0.028967079700098694,0.03782914570615407,48.60985988335758,34.52194733998653,26.434644011464403
16.03783760652121,841664892.9367286,0.020597865804766406,0.028945033661931,0.03768017582620718,48.54871905071821,34.54824104472253,26.53915429196282
16.130648063831547,923519950.8706834,0.02062383823148308,0.02892301927954161,0.03753238089576818,48.48757970150588,34.57453699197094,26.643660117835775
16.223458521141882,1013335719.255555,0.020649875612382178,0.028901036499074002,0.0373857470172801,48.42644182323186,34.600835164927055,26.748161526310792
16.316268978452218,1111886406.9488397,0.020675978196690033,0.02887908526662089,0.037240260510723766,48.36530540354737,34.627135546977414,26.852658555168762
16.409079435762553,1220021517.514294,0.02070214623485063,0.02885716552822842,0.0370959079090505,48.30417043024115,34.65343812169591,26.957151242981826
16.50188989307289,1338673171.913655,0.02072837997853173,0.028835277229890252,0.03695267595808164,48.24303689124257,34.67974287285207,27.061639626163462
16.594700350383224,1468864143.3575132,0.020754679680627587,0.02881342031752787,0.036810551622690736,48.18190477463257,34.706049784435926,27.166123731315686
16.68751080769356,1611716673.575471,0.020781045595279653,0.02879159473704339,0.03666952206094978,48.120774068613116,34.732358840595786,27.27060359112024
16.780321265003895,1768462146.5015454,0.020807477977880542,0.028769800434304653,0.03652957462823735,48.059644761515706,34.75867002565704,27.375079238590427
16.87313172231423,1940451702.7616427,0.02083397708508209,0.028748037355146017,0.03639069687441069,47.99851684180057,34.78498332412233,27.47955070635602
16.965942179624566,2129167886.4596314,0.020860543174803983,0.028726305445371563,0.036252876540073496,47.937390298054716,34.81129872066865,27.58401802666919
17.058752636934905,2336237424.6569176,0.020887176506242413,0.028704604650758025,0.03611610155292971,47.87626511898995,34.837616200144815,27.68848123141023
17.15156309424524,2563445249.7041497,0.02091387733987884,0.028682934917057815,0.03598036002422047,47.81514129344096,34.86393574756875,27.79294035209325
17.244373551555576,2812749885.2971997,0.020940645937488792,0.028661296190001895,0.035845640245242553,47.75401881036341,34.890257348124976,27.89739541987175
17.33718400886591,3086300328.884533,0.020967482562150672,0.028639688415302577,0.03571193068394574,47.692897658832166,34.91658098716208,28.001846465544045
17.429994466176247,3386454575.951862,0.020994387478254727,0.02861811153865632,0.03557921998160737,47.631777828039326,34.942906650190245,28.106293519558573
17.522804923486582,3715799945.86274,0.021021360951511945,0.02859656550574641,0.03544749694958155,47.57065930729265,34.969234322878826,28.210736612019225
17.615615380796918,4077175384.4631543,0.021048403248963145,0.028575050262245622,0.035316750566121685,47.5095420860136,34.99556399105396,28.315175772690438
17.708425838107253,4473695935.697807,0.02107551463898803,0.02855356575381877,0.035186969973273925,47.44842615373574,35.02189564069627,28.419611031002233
17.80123629541759,4908779593.182581,0.021102695391314315,0.028532111926125245,0.035058144473839904,47.387311500103024,35.048229257938544,28.52404241605518
17.894046752727924,5386176763.192833,0.021129945777026943,0.028510688724821473,0.034930263528406814,47.326198114868205,35.07456482906348,28.62846995662533
17.986857210038263,5910002593.03748,0.02115726606857737,0.028489296095563353,0.034803316752443345,47.2650859878911,35.1009023405015,28.732893681168925
