mu_GeV,alpha1_inv,alpha2_inv,alpha3_inv,alpha1,alpha2,alpha3
8319456.853700151,51.59222277188531,33.24340644681404,21.334110910739273,0.019382766360377487,0.0300811531333257,0.046873291518167506
9122120.005838225,51.53145607673861,33.26936667901201,21.438095928540925,0.019405622820182676,0.03005768067808908,0.04664593363763626
10002224.287503127,51.47069167178668,33.29533024127654,21.542074172894957,0.019428532384540374,0.030034241821704187,0.04642078529551427
10967241.237068575,51.40992953416113,33.321297102580765,21.646045710265074,0.01945149524734351,0.030010836520603188,0.04619781429759136
12025363.24868631,51.349169641317715,33.347267232339945,21.750010607097607,0.019474511603306585,0.02998746473084928,0.045976989072073066
13185573.120620793,51.288411971029355,33.37324060040133,21.85396893020688,0.019497581647972596,0.029964126408149123,0.04575827865380486
14457720.313623806,51.22765650137915,33.39921717703418,21.957920747232027,0.019520705577720072,0.029940821507865024,0.045541652668823755
15852604.566734955,51.166903210758036,33.42519693292829,22.061866125222565,0.01954388358976836,0.029917549985019425,0.04532708132322201
17382067.58035401,51.10615207787508,33.45117983921619,22.16580512381354,0.019567115882178125,0.02989431179427815,0.04511453540325784
19059093.544917878,51.04540308174302,33.47716586745042,22.26973779813484,0.019590402653861336,0.029871106889973985,0.04490398625545349
20897919.368607793,50.9846562016508,33.50315498955431,22.373664208308007,0.019613744104596348,0.029847935226153543,0.04469540575426489
22914155.539851796,50.92391141717304,33.52914717784209,22.477584413524895,0.01963714043502893,0.029824796756562157,0.04448876630169807
25124918.65066947,50.863168708164615,33.55514240501144,22.58149847206474,0.019660591846679006,0.029801691434653266,0.044284040814965675
27548976.70590047,50.802428054755296,33.58114064413619,22.685406441322883,0.01968409854194747,0.02977861921359768,0.0440812027144657
30206908.451901622,50.74168943734452,33.6071418686593,22.789308377840328,0.019707660724122972,0.029755580046292505,0.04388022591209356
33121278.07731365,50.68095283659638,33.63314605238579,22.893204337333632,0.019731278597388692,0.029732573885369974,0.04368108479987777
36316826.76899949,50.62021823343462,33.659153169476134,22.99709437472457,0.0197549523668292,0.029709600683205894,0.04348375423892988
39820682.74934418,50.55948560903785,33.68516319443961,23.100978544168946,0.019778682238437238,0.029686660391927962,0.043288209548699656
43662591.57800325,50.49875494483485,33.71117610212785,23.204856899084277,0.019802468419120554,0.0296637529634239,0.04309442649652636
47875168.67321714,50.43802622249994,33.737191867728654,23.308729492175765,0.019826311116708788,0.029640878349349253,0.04290238128747765
52494176.19644211,50.37729942394858,33.7632104667598,23.412596375460392,0.0198502105399603,0.029618036501135144,0.04271205055446721
57558826.650874935,50.316574531332954,33.78923187506317,23.516457600288625,0.01987416689856905,0.029595227369995678,0.0425234113486432
63112115.77123528,50.255851527037706,33.81525606879891,23.62031321736381,0.019898180403171536,0.02957245090693525,0.04233644113003878
69201187.53083126,50.1951303936759,33.84128302443973,23.72416327675871,0.019922251265353626,0.02954970706275566,0.04215111775847734
75877734.36459357,50.134411114084806,33.86731271876544,23.828007827929362,0.019946379697657585,0.02952699578806301,0.04196741948472405
83198436.00572203,50.07369367132199,33.89334512885753,23.93184691972608,0.019970565913588995,0.029504317033274424,0.04178532494187648
91225440.66139372,50.012978048661594,33.91938023209391,24.035680600401626,0.019994810127623688,0.029481670748624646,0.041604813136986454
100026892.61241752,49.95226422959036,33.94541800614378,24.13950891761656,0.02001911255521481,0.029459056884172406,0.0414258634429062
109677510.71582763,49.89155219780403,33.97145842896264,24.243331918442088,0.020043473412799828,0.029436475389806694,0.041248455590351105
120259222.72154249,49.83084193720379,33.99750147878733,24.34714964936037,0.02006789291780756,0.029413926215252847,0.041072569660172566
131861860.78804252,49.770133431892674,34.0235471341313,24.450962156262715,0.020092371288665273,0.02939140931007846,0.040898186075833676
144583924.10156837,49.70942666617207,34.04959537377992,24.554769484446016,0.02011690874480581,0.029368924623699215,0.04072528559608106
158533415.07299453,49.64872162453854,34.07564617678592,24.658571678607693,0.020141505506674654,0.029346472105384505,0.040553849307806436
173828756.211173,49.588018291680235,34.101699522464834,24.762368782839822,0.02016616179573721,0.02932405170426301,0.04038385861909117
190599795.45643923,49.527316656857835,34.12775539692485,24.866160827555987,0.0201908778326987,0.02930166336371794,0.04021529527356019
208988908.50892076,49.466616709162885,34.153813786021686,24.969947843590244,0.02021565383942594,0.02927930702747098,0.04004814132027508
229152207.50975096,49.40591842520009,34.17987465696663,25.073729898922995,0.020240490044001243,0.029256982655323383,0.03988237904895647
251260866.33612302,49.34522179039703,34.20593799008936,25.17750703515313,0.020265386672040614,0.029234690195887467,0.03971799108640058
275502573.7611208,49.28452679035732,34.232003765961146,25.28127929325275,0.020290343950216304,0.029212429597660818,0.0395549603483431
302083126.8147611,49.22383341085775,34.258071965390904,25.38504671357006,0.020315362106264175,0.029190200809031123,0.03939327003347333
331228177.87287515,49.16314163784534,34.2841425694213,25.48880933583688,0.020340441368991137,0.029168003778280858,0.039232903617589354
363185150.3055336,49.1024514574345,34.310215559324746,25.59256719918189,0.020365581968282608,0.029145838453592067,0.039073844847888756
398225338.9476947,49.04176285590426,34.33629091659971,25.69632034215069,0.020390784135110012,0.02912370478305084,0.038916077737389525
436646213.2237425,48.981075819695505,34.36236862296686,25.800068802733986,0.020416048101538343,0.02910160271465185,0.03875958655947583
478773942.478019,48.92039033540821,34.38844866036536,25.903812618405233,0.02044137410073377,0.029079532196302788,0.038604355842563415
524966164.9498566,48.859706389798895,34.41453101094917,26.007551826169223,0.020466762366971234,0.02905749317582868,0.03845037036487931
